match_status,source_paper_id,ref_idx,parsed_title,parsed_year,parsed_doi,matched_target_paper_id,match_method,match_score,qa_reason_hint
unmatched,paper_auto_73bc25173342,38,Generalized linear models,1972,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_2961b663c8aa,8,,1998,,,none,0.0,parse_issue_missing_title
unmatched,paper_3b21a468022c,8,Variance Penalized Markov Decision Processes,1989,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_3d03a16bbf8a,4,Bounded variation singular stochastic control and associated Dynkin game,2001,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_e10fb7349d00,16,The Hirsch conjecture in Leontief substitution systems,1971,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_39e9c726f080,32,Accelerated proximal stochastic dual coordinate ascent for regularized loss minimization,2014,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_329cc826d237,22,Response Surface Methodology: Process and Product Optimization Using Designed Experiments,2009,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_c56e81b2b0fa,45,$\varepsilon$ -Henig proper efficiency of set-valued optimization problems in real ordered linear spaces,2014,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_e26ad3690ee3,12,Dual dynamic programming with cut selection: Convergence proof and numerical experiments,2017,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_fbb8ea94a747,18,"An Implicit Function Theorem for $C^{0,1}$ Equations and Parametric $C^{1,1}$ Optimization",1991,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_a17e3d72ff1d,6,On Optimal Consumption Plans in a Multi-sector Economy,1972,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_39a395ebcb05,37,A collaborative training algorithm for distributed learning,2009,10.1109/tit.2009.2012992,,none,0.0,doi_not_in_library
unmatched,paper_e60e1ab5b553,33,Subset Selection in Regression,2002,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_534384610ed5,22,Portfolio choices and asset prices: The comparative statics of ambiguity aversion,2011,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_8babaef60d75,29,Variational Analysis,1998,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_463c677df01f,44,A martingale proof of Dobrushin's theorem for non-homogeneous Markov chains,2005,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_45b3940893f6,42,Computational complexity of optimum multiuser detection,1989,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_9ac51e50f071,12,Solving SLP recourse problems with arbitrary multivariate distributions - The dependent case,1988,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_04cfb495918a,5,Integral boundary points of convex polyhedra,1956,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_783b531e8f1b,8,Least Busy Alternative Routing in Queueing and Loss Networks,1992,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_22ca7c8cdffa,9,"Dirichlet's principle, conformal mapping, and minimal surfaces",1950,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_28ec91d78728,15,A necessary and sufficient regularity condition to have bounded multipliers in nonconvex programming,1977,,,none,0.0,insufficient_parsed_fields
unmatched,paper_54fd38951b16,5,Prime Numbers: A Computational Perspective,2005,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_dfff65932759,31,Linear convergence of the Douglas-Rachford method for two closed sets,2016,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_f26fb74d027d,18,A value for n-person games,1953,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_c16a89aebe80,1,On the set-covering problem,1972,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_e5881e809a0f,10,Variational convergence of bivariate functions: motivating applications II,2006,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_1e67803c5384,3,Mixed 0-1 programming by lift-and-project in a branch-and-cut framework,1996,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_81eb2bd03340,59,On the effects of scaling of the Peaceman-Rachford method,1971,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_3c3bf9fe1639,30,Interior-point Polynomial Methods in Convex Programming,1994,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_e1b8fd759df5,1,On the asymptotic directions of the s-dimensional optimum gradient method,1968,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_cb8c2b667b5d,42,Recovering best statistical guarantees via the empirical divergence-based distributionally robust optimization,2019,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_846f5b900ed7,11,On Piecewise Affine Mappings in $R^n$,1975,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_33cd6223040d,14,The scenario approach to robust control design,2006,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_b09455d37a62,7,Hybrid random/deterministic parallel algorithms for nonconvex big data optimization,2014,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_83e369d34daf,38,,,,,none,0.0,parse_issue_missing_title
unmatched,paper_4ad5bd8610a9,16,Optimal Stochastic Extragradient Schemes for Pseudomonotone Stochastic Variational Inequality Problems and Their Variants,2017,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_09511836ed4d,20,Aubin Property and Uniqueness of Solutions in Cone Constrained Optimization,2012,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_b2dd503d8fe2,7,New Farkas-type constraint qualification in convex semi-infinite programming,2007,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_65c78a22118c,10,"Multiple channel queues in heavy traffic II: Sequences, networks, and batches",1970,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_4b238a22e977,11,Une caractérisation complète des minima locaux en programmation quadratique,1980,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_24f081f13ecc,30,Pessimistic bilevel optimization,2013,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_e5145d202172,9,"The electronic mail game: strategic behavior under ""almost common knowledge.""",1989,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_85eb6ca8be06,31,Ergodic convergence to a zero of the sum of monotone operators in Hilbert space,1979,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_1b84b7f29a2f,24,Edge-graph diameter bounds for convex polytopes with few facets,2011,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_46635d69b84a,13,Approximation algorithms for min-sum p-clustering,1998,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_412f8a00aad3,4,Analysis of nonsmooth vector-valued functions associated with second-order cones,2004,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_21e1d010bcd9,4,On certain polytopes associated with graphs,1975,10.1016/0095-8956(75)90040-7,,none,0.0,doi_not_in_library
unmatched,paper_1911f037e355,1,MIPLIB 2003,,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_a18513b07cf8,40,Stochastic Programming,2003,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_0681201d9d64,18,A review of goal programming and its applications,1995,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_4be5bf3c8eb7,27,Moments and sums of squares for polynomial optimization and related problems,2009,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_f8dbd96b2b80,8,A definition of uncertainty aversion,1999,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_0688b12246ee,32,The convex feasibility problem in image recovery,1996,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_c79d66797452,9,Orientability of matroids,1978,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_68bfd62dc622,21,Optimization of convex risk functions,2006,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_886d6d80ab77,11,Computational difficulties of bilevel linear programming,1990,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_cbd17f98c2be,1,"Über approximative Nomographie, I",1958,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_73db5118ac6b,23,Supply-constrained equilibria in economies with indexed prices,1987,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_6b92f9bc61f4,4,Adjustable robust solutions of uncertain linear programs,2004,10.1007/s10107-003-0454-y,,none,0.0,doi_not_in_library
unmatched,paper_9fb8281bbb80,14,A robust semi-local convergence analysis of newtons method for cone inclusion problems in banach spaces under affine invariant majorant condition,2015,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_5c03ef572361,14,Risk objectives in two-stage stochastic programming models,2008,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_57c906831f77,6,Convex analysis and minimization algorithms I,1993,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_22e0909899ae,24,A characterization of box $\frac{1}{d}$-integral binary clutters,1995,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_193e913d88f5,6,An ideal penalty function for constrained optimization,1975,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_1c715821248b,14,Cooperative facility location games,2004,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_ee994459de8b,14,Discrete nonlinear optimization by state-space decompositions,2018,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_e4a35a429fd7,1,Adaptive and self-confident on-line learning algorithms,2002,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_d22b004d5a54,16,On the numerical representation of homogeneous games,,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_4a79d06ee0c7,25,On efficiently solving the subproblems of a level-set method for fused lasso problems,2017,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_33c15b9a36b9,6,Beating the Curse of Dimensionality in Options Pricing and Optimal Stopping,2018,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_5f93d9d8840d,10,Phase retrieval for imaging problems,2016,10.1007/s12532-016-0103-0,,none,0.0,doi_not_in_library
unmatched,paper_44f354d508c0,17,SIGNOPT – A computer code for signomial geometric programming,1972,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_6081417bbe57,27,Sublinear circuits for polyhedral sets.,2022,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_2d2851705fd9,25,"Fenchel duality, Fitzpatrick functions and maximal monotonicity",2005,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_03c9e5b91617,10,Excluding Braess's paradox in nonatomic selfish routing,2015,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_1f785d634104,19,Optimal assignments in an ordered set: an application of matroid theory,1968,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_846f5b900ed7,3,Some Results on the Existence and Uniqueness of Solutions of Nonlinear Networks,1977,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_5416d4e2a221,1,Convergence of the iterates of descent methods for analytic cost functions,2005,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_a51ee26498b7,28,Consensus-based distributed optimization: Practical issues and applications in large-scale machine learning,2012,10.1109/allerton.2012.6483403,,none,0.0,doi_not_in_library
unmatched,paper_46120dda5b61,1,An algorithm for optimization problems with functional inequality constraints,1976,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_f3aff50e6f77,38,From stochastic dominance to mean-risk models: semideviations as risk measures,1999,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_09a771784cd2,14,A steepest descent method for vector optimization,2005,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_71b5dfad244f,18,On Lower Complexity Bounds for Large-Scale Smooth Convex Optimization,2015,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_4cdc7f750005,33,Distributional study of de Finetti's dividend problem for a general Lévy insurance risk process,2007,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_982ebd4b9ff9,10,A large deviation principle for join the shortest queue,2007,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_23a5908c6690,25,Convex Analysis,1970,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_b31ce559f00b,26,"Necessary conditions for linear convergence of iterated expansive, set-valued mappings",2020,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_973c22e6578c,45,Consistency of multi-dimensional convex regression,2012,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_9eb9485d68b3,62,Solving the fixed charge problem by ranking the extreme points,1968,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_8159284ddd69,11,On the relationship of the Tchebycheff norm and the efficient frontier of multiple-criteria objectives,1976,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_2b552e8ca43c,25,Nonlinear Programming,1951,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_bd205acac1ac,5,"""The relaxation method for solving systems of linear inequalities""",1980,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_43dd88c32466,49,Multi-resource allocation in stochastic project scheduling,2008,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_28ec91d78728,37,Modifying SQP for degenerate problems,2002,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_0b21c0526bf1,18,Quadratic convergence in a primal-dual method,1993,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_76cdcdecd293,19,Decomposition algorithms for stochastic programming on a computational grid,2003,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_497866e31451,13,Minimal inequalities for an infinite relaxation of integer programs.,2010,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_6830dddf6040,10,An iterative solution of a variational inequality for certain monotone operators in Hilbert space,1975,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_a64e70f5c600,8,Gradient descent efficiently finds the cubic-regularized non-convex Newton step,2016,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_3270d4b32b82,1,Existence of solutions for nonconvex second order differential inclusions with nonconvex pertubations,2007,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_9dd32552bc90,24,Convexity and Optimization in Finite Dimensions I,1970,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_393d8026e643,36,On the convergence of the concave-convex procedure,2009,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_a6469ae0ded2,30,On the implementation of a primal-dual interior point filter line search algorithm for large-scale nonlinear programming,2006,,,none,0.0,title_not_in_library_or_normalization_issue
unmatched,paper_auto_05005c74df2c,8,,,,,none,0.0,parse_issue_missing_title
unmatched,paper_auto_d8b241275665,17,Asynchronous stochastic coordinate descent: parallelism and convergence properties,2015,,,none,0.0,title_not_in_library_or_normalization_issue
